"","player_id","birth_date","first_name","height","last_name","name","position_abbreviation","salary","slug","playing_position_id","team_id"
"8906","5ade4aa9-e3ba-43fd-b583-5fe458ba9b99","1985-01-11","Marcus",73,"Smith","Marcus Smith","WR",NA,"nfl-marcus-smith-f002f45c-537c-457b-8fc4-4b485b03069f","4934c69f-7843-4bab-97e8-8dc941a2a226","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"8918","49c44402-05a6-4df1-9b3d-1bbe7cfbf9e6",NA,"Orwin",72,"Smith","Orwin Smith","RB",NA,"nfl-orwin-smith","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","ade9a19b-3dfb-4436-aefd-e54f1c0d1a20"
"8929","90daa66a-53fd-41c5-85de-ac5302e9bd19","1992-01-10","Rod",75,"Smith","Rod Smith","RB",112200,"nfl-rod-smith","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","d61f132b-29f6-4140-847b-efb50ea9ccba"
"8931","38be2bed-0241-493f-92fc-278a2448b098","1990-03-11","Rodney",77,"Smith","Rodney Smith","WR",0,"nfl-rodney-smith","4934c69f-7843-4bab-97e8-8dc941a2a226","e6094723-20f3-417a-87d2-1ccc0b7a6388"
"8932","8b57e2a6-f94b-48fc-ad11-1cba5d88eea9","1987-01-28","Rusty",77,"Smith","Rusty Smith","QB",NA,"nfl-rusty-smith","bca0ee16-51ba-4a18-9b2b-57412b101677","a8004516-b1d9-44df-b6ba-d5e4b7d9d1d7"
"8944","7fd40ceb-cbf3-4e6f-a747-79876977437b","1979-05-12","Steve",69,"Smith","Steve Smith, Sr.","WR",4166666,"nfl-steve-smith","4934c69f-7843-4bab-97e8-8dc941a2a226","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"8951","14c452d6-40d0-408d-a067-d6313c409913","1993-01-30","Tevaun",74,"Smith","Tevaun Smith","WR",NA,"nfl-tevaun-smith","4934c69f-7843-4bab-97e8-8dc941a2a226","557d1013-6b50-4998-885b-d121af071867"
"8955","feac1f64-0af1-4cce-8896-4d0c2d718da8","1989-01-26","Torrey",72,"Smith","Torrey Smith","WR",3600000,"nfl-torrey-smith","4934c69f-7843-4bab-97e8-8dc941a2a226","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"8956","857ed402-b7ef-4d7f-8df1-1996540367a9","1984-07-20","Troy",72,"Smith","Troy Smith","QB",NA,"nfl-troy-smith","bca0ee16-51ba-4a18-9b2b-57412b101677","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"8966","7a93706c-b6b2-4330-80f2-89a1bf04e8bf","1980-01-15","Zuriel",71,"Smith","Zuriel Smith","WR",NA,"nfl-zuriel-smith","4934c69f-7843-4bab-97e8-8dc941a2a226","5546974d-27c2-4d93-a63e-d8320952e871"
"8967","db005c99-b2f4-4b2e-9017-78eef818f66a","1996-11-22","Juju",73,"Smith-Schuster","Juju Smith-Schuster","WR",NA,"nfl-juju-smith-schuster",NA,"e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"8975","d4f5c5d0-6b3d-4e0f-a42c-2b1e072efef3",NA,"Kevin",72,"Snead","Kevin Snead","WR",NA,"nfl-kevin-snead",NA,"47b8904b-4d56-481a-ab06-6e56dfe59f78"
"8976","478b6d47-3de8-43e2-9d81-f875886849a8","1992-10-17","Willie",71,"Snead","Willie Snead IV","WR",435000,"nfl-willie-snead","4934c69f-7843-4bab-97e8-8dc941a2a226","a192531d-e60c-4256-8220-f3538dd8b020"
"8981","3309f1f7-e213-49db-915c-7e67aca4eee9","1983-12-29","Jason",71,"Snelling","Jason Snelling","RB",NA,"nfl-jason-snelling","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"8991","6898d6c9-4f8a-47b1-88c2-227bef694f0f","1984-10-11","Olaniyi",73,"Sobomehin","Olaniyi Sobomehin","RB",NA,"nfl-olaniyi-sobomehin","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","a192531d-e60c-4256-8220-f3538dd8b020"
"8998","0ce2aebf-67f7-45dd-9101-5e49a73fba6b",NA,"Joe",75,"Sommers","Joe Sommers","TE",NA,"nfl-joe-sommers","05da6032-e719-4daf-8e6a-95a440e448ea","e6094723-20f3-417a-87d2-1ccc0b7a6388"
"9001","2cfc0bee-0e68-4027-8a40-2b9b7fbcc538","1988-03-13","Brad",77,"Sorensen","Brad Sorensen","QB",NA,"brad-sorensen",NA,"273bc0eb-8984-4474-bbc8-5cce491aa662"
"9005","74ae9fee-913e-401a-a91a-af8893c25709","1980-12-03","Jim",77,"Sorgi","Jim Sorgi","QB",NA,"nfl-jim-sorgi","bca0ee16-51ba-4a18-9b2b-57412b101677","47b8904b-4d56-481a-ab06-6e56dfe59f78"
"9011","eee1a362-0ada-4c67-af08-d6f0ad323636","1991-02-15","Ryan",73,"Spadola","Ryan Spadola","WR",0,"nfl-ryan-spadola","4934c69f-7843-4bab-97e8-8dc941a2a226","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"9012","4ccf605f-2baa-4779-98f8-bfdbb89a5324","1991-02-15","Ryan",73,"Spadola","Ryan Spadola","WR",NA,"ryan-spadola",NA,"82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"9013","46d9ae29-103b-4849-a23f-4dfa9d044164","1983-11-24","Matt",79,"Spaeth","Matt Spaeth","TE",1062500,"nfl-matt-spaeth","05da6032-e719-4daf-8e6a-95a440e448ea","009ff336-845b-411b-8ee5-9b3089e99398"
"9033","bafae5db-13de-4280-a85d-85b96c6cfa04","1993-05-26","Evan",74,"Spencer","Evan Spencer","WR",0,"nfl-evan-spencer","4934c69f-7843-4bab-97e8-8dc941a2a226","0d0cfd49-bea6-4ad0-a263-5a350865b99e"
"9037","4b33cddc-5f08-4ff4-8e0d-867635dcbb6b",NA,"Thomas",71,"Sperbeck","Thomas Sperbeck","WR",NA,"nfl-thomas-sperbeck",NA,"0d0cfd49-bea6-4ad0-a263-5a350865b99e"
"9045","ecb5d8bb-0217-4567-b412-acbcae0f8d00","1987-08-05","C.J.",71,"Spiller","C.J. Spiller","RB",2000000,"nfl-c-j-spiller","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","3a857729-4c8c-4dde-9cad-359cab5990de"
"9053","3fb82b6c-5ff3-47a8-a7de-8f52e8620abe","1994-08-10","Jeremy",77,"Sprinkle","Jeremy Sprinkle","TE",NA,"nfl-jeremy-sprinkle",NA,"1c4f553a-bde3-4229-8565-9c40401a9956"
"9054","b8b12cac-de42-4823-8933-a49f3f0dd074","1983-06-20","Darren",66,"Sproles","Darren Sproles","RB",4100000,"nfl-darren-sproles","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"9055","5f4abffc-c381-4697-aa11-f11c63062891","1992-12-05","Nelson",73,"Spruce","Nelson Spruce","WR",NA,"nfl-nelson-spruce","4934c69f-7843-4bab-97e8-8dc941a2a226","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"9061","66306ea6-90eb-4562-9d53-32cc4dfda187","1991-04-09","Zac",69,"Stacy","Zac Stacy","RB",585000,"nfl-zac-stacy","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"9064","340597d2-f001-48a0-8638-87f75ca6939d","1988-02-07","Matthew",75,"Stafford","Matthew Stafford","QB",17721250,"nfl-matthew-stafford","bca0ee16-51ba-4a18-9b2b-57412b101677","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"9074","6bafa783-2fde-4fd3-bdcd-c48ba0070dc1","1984-08-16","Isaiah",74,"Stanback","Isaiah Stanback","WR",NA,"nfl-isaiah-stanback","4934c69f-7843-4bab-97e8-8dc941a2a226","0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"9075","7d05d6d2-427b-429e-abee-8c3cd4cf044b",NA,"William",72,"Stanback","William Stanback","RB",NA,"nfl-william-stanback",NA,"ade9a19b-3dfb-4436-aefd-e54f1c0d1a20"
"9080","06791e8a-5229-4076-bdb1-03df1518bd51","1990-09-24","Joshua",71,"Stangby","Joshua Stangby","WR",NA,"nfl-joshua-stangby","4934c69f-7843-4bab-97e8-8dc941a2a226","557d1013-6b50-4998-885b-d121af071867"
"9083","824ad058-18af-4acb-9d9b-6ee80fcc21bd","1985-08-27","Derek",71,"Stanley","Derek Stanley","WR",NA,"nfl-derek-stanley","4934c69f-7843-4bab-97e8-8dc941a2a226","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"9086","8e4842f8-13b6-4c2d-ae0f-2d895d7d40b3","1984-05-07","Drew",75,"Stanton","Drew Stanton","QB",3866668,"nfl-drew-stanton","bca0ee16-51ba-4a18-9b2b-57412b101677","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"9090","fbfb55aa-dc58-4fd9-b102-7dca6f6441dc","1994-09-10","Jamari",75,"Staples","Jamari Staples","WR",NA,"nfl-jamari-staples",NA,"1c4f553a-bde3-4229-8565-9c40401a9956"
"9094","2b23b4eb-d6e7-4f20-91da-f44ea5cdf12a","1986-02-25","James",74,"Starks","James Starks","RB",1837500,"nfl-james-starks","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","ade9a19b-3dfb-4436-aefd-e54f1c0d1a20"
"9101","4cf64e80-d67e-4138-ae47-26c9d6a8aaaf","1992-05-16","Joel",76,"Stave","Joel Stave","QB",NA,"nfl-joel-stave","bca0ee16-51ba-4a18-9b2b-57412b101677","3a857729-4c8c-4dde-9cad-359cab5990de"
"9103","87eff4d5-efd9-4c70-b9d6-ee20cd0467b0","1975-11-13","Aaron",70,"Stecker","Aaron Stecker","RB",NA,"nfl-aaron-stecker","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"9106","0ad79fa0-2f1d-4e41-b727-30c993561057","1987-03-24","Curtis",72,"Steele","Curtis Steele","RB",NA,"nfl-curtis-steele","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"9124","f2140fac-d57b-45c7-885f-df0776e957d3","1987-04-26","LaRod",67,"StephensHowling","LaRod Stephens-Howling","RB",NA,"nfl-larod-stephens-howling","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"9128","e809347c-2191-41bd-afd0-413051fbdd3e","1992-01-14","Neal",76,"Sterling","Neal Sterling","TE",0,"nfl-neal-sterling","05da6032-e719-4daf-8e6a-95a440e448ea","0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"9133","d0d3b197-4023-445b-be64-6bfb8c791d70","1984-09-01","Craig",75,"Stevens","Craig Stevens","TE",2270000,"nfl-craig-stevens","05da6032-e719-4daf-8e6a-95a440e448ea","a8004516-b1d9-44df-b6ba-d5e4b7d9d1d7"
"9137","464d29a6-25f4-4cbd-a63c-ea0d21ff1fe3","1995-03-14","Tony",76,"Stevens","Tony Stevens","WR",NA,"nfl-tony-stevens",NA,"3a857729-4c8c-4dde-9cad-359cab5990de"
"9148","ed460e54-9362-4929-859b-5222c7f088db","1993-04-18","Dez",74,"Stewart","Dez Stewart","WR",NA,"nfl-dez-stewart","4934c69f-7843-4bab-97e8-8dc941a2a226","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"9151","91042fbb-52b5-4cdc-b66e-c101b8cf1303","1987-03-21","Jonathan",70,"Stewart","Jonathan Stewart","RB",8300000,"nfl-jonathan-stewart","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","767f5024-184b-434b-9e52-90bb4375ca84"
"9157","6aeb0ce0-0064-4e7e-9aa9-c258e35776e5","1979-08-09","Tony",77,"Stewart","Tony Stewart","TE",NA,"nfl-tony-stewart","05da6032-e719-4daf-8e6a-95a440e448ea","bf836ba5-77d0-4125-aa8a-ab785705eb29"
"9161","8f2c607d-19e3-4554-ac52-a128c7a258d5","1992-04-22","Kenny",73,"Stills","Kenny Stills","WR",585000,"nfl-kenny-stills","4934c69f-7843-4bab-97e8-8dc941a2a226","49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"9164","2259f357-d411-495c-86bd-523208725ea3","1991-10-05","Cameron",73,"Stingily","Cameron Stingily","RB",0,"nfl-cameron-stingily","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"9170","3a73d491-f324-4126-a604-af745c943aaf","1988-07-17","Luke",78,"Stocker","Luke Stocker","TE",1500000,"nfl-luke-stocker","05da6032-e719-4daf-8e6a-95a440e448ea","0d0cfd49-bea6-4ad0-a263-5a350865b99e"
"9175","71aa33d5-ecd7-4629-a179-f2d65e23e836","1976-06-23","Brandon",72,"Stokley","Brandon Stokley","WR",NA,"nfl-brandon-stokley","4934c69f-7843-4bab-97e8-8dc941a2a226","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"9182","174e337c-d4db-4ce8-8ae6-4494ad910fdc","1989-08-25","Jake",75,"Stoneburner","Jake Stoneburner","TE",480000,"nfl-jake-stoneburner","05da6032-e719-4daf-8e6a-95a440e448ea","a192531d-e60c-4256-8220-f3538dd8b020"
"9186","f463239a-75c0-4ddd-91db-f88bef3ceae9","1990-07-01","Troy",70,"Stoudermire","Troy Stoudermire","WR",NA,"nfl-troy-stoudermire","4934c69f-7843-4bab-97e8-8dc941a2a226","273bc0eb-8984-4474-bbc8-5cce491aa662"
"9190","30531332-51cc-4c18-8f2c-3f3c79c2d907","1979-11-28","Brian",75,"St. Pierre","Brian St. Pierre","QB",NA,"nfl-brian-st-pierre","bca0ee16-51ba-4a18-9b2b-57412b101677","767f5024-184b-434b-9e52-90bb4375ca84"
"9193","1168db3e-3646-4f33-9b02-9dbee59d847b","1988-02-09","Rod",75,"Streater","Rod Streater","WR",2356000,"nfl-rod-streater","4934c69f-7843-4bab-97e8-8dc941a2a226","50990622-f5d7-4597-b9b3-c73c9be32af2"
"9194","7c2e0003-dc43-4d65-9fe0-ee5b03ba8459","1991-03-30","Devin",75,"Street","Devin Street","WR",560493,"nfl-devin-street","4934c69f-7843-4bab-97e8-8dc941a2a226","545d6178-62b4-4e6e-a118-60e4f66d257d"
"9202","c4f1c8fd-2f0b-4c1a-b1bb-144aa4c16251","1994-10-18","Damore'ea",74,"Stringfellow","Damore'ea Stringfellow","WR",NA,"nfl-damore-ea-stringfellow",NA,"49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"9205","23a8e092-14fc-4840-9d3b-7015c2dce93b","1994-01-25","Jaelen",74,"Strong","Jaelen Strong","WR",627995,"nfl-jaelen-strong","4934c69f-7843-4bab-97e8-8dc941a2a226","545d6178-62b4-4e6e-a118-60e4f66d257d"
"9214","631b1ffc-e1f8-483a-9b4d-8a30d0d36487","1983-10-04","Chansi",72,"Stuckey","Chansi Stuckey","WR",NA,"nfl-chansi-stuckey","4934c69f-7843-4bab-97e8-8dc941a2a226","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"9220","64bed5ea-c16b-48c8-90a5-d61258ee9f4d","1984-07-24","Jonathan",75,"Stupar","Jonathan Stupar","TE",NA,"nfl-jonathan-stupar","05da6032-e719-4daf-8e6a-95a440e448ea","50990622-f5d7-4597-b9b3-c73c9be32af2"
"9227","11ad4b6b-e61b-445c-9b13-626330120955","1993-10-07","Nate",78,"Sudfeld","Nate Sudfeld","QB",NA,"nfl-nate-sudfeld","bca0ee16-51ba-4a18-9b2b-57412b101677","1c4f553a-bde3-4229-8565-9c40401a9956"
"9228","129b9d61-7474-4ece-95bf-f91536cadd3a","1989-04-17","Zach",79,"Sudfeld","Zach Sudfeld","TE",585000,"nfl-zach-sudfeld","05da6032-e719-4daf-8e6a-95a440e448ea","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"9241","27f706b0-0814-4488-9cef-2f7fb060a397","1993-11-01","Tre",72,"Sullivan","Tre Sullivan","RB",NA,"nfl-brandon-sullivan","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"9244","2e1dc7b6-a2c7-47e2-bc7e-630b6019b5a2","1994-06-12","James",75,"Summers","James Summers","RB",NA,"nfl-demetris-summers","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"9248","cb3211fb-c906-4333-b28a-bd39b3a50fcc","1990-01-30","Phillip",77,"Supernaw","Phillip Supernaw","TE",510000,"nfl-phillip-supernaw","05da6032-e719-4daf-8e6a-95a440e448ea","a8004516-b1d9-44df-b6ba-d5e4b7d9d1d7"
"9258","ac48f4cb-0f9c-4083-b1dc-35726af79bff","1993-09-16","Geoff",76,"Swaim","Geoff Swaim","TE",448683,"nfl-geoff-swaim","05da6032-e719-4daf-8e6a-95a440e448ea","d61f132b-29f6-4140-847b-efb50ea9ccba"
"9275","e0ff94a0-a7dc-4ee5-b318-553c28dc327c","1994-11-04","Ryan",70,"Switzer","Ryan Switzer","WR",NA,"nfl-ryan-switzer",NA,"d61f132b-29f6-4140-847b-efb50ea9ccba"
"9276","28ea2be3-0b85-434a-b664-1b13b748026d","1992-05-08","Erik",77,"Swoope","Erik Swoope","TE",0,"nfl-erik-swoope","05da6032-e719-4daf-8e6a-95a440e448ea","557d1013-6b50-4998-885b-d121af071867"
"9277","88630b22-bb31-475a-9d50-538ace7f20e0","1994-11-14","Tyrone",76,"Swoopes","Tyrone Swoopes","TE",NA,"nfl-tyrone-swoopes",NA,"e6094723-20f3-417a-87d2-1ccc0b7a6388"
"9286","5b10c5f0-b00a-4d10-b98c-ab00ff07b43a","1982-04-14","Quinn",78,"Sypniewski","Quinn Sypniewski","TE",NA,"nfl-quinn-sypniewski","05da6032-e719-4daf-8e6a-95a440e448ea","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"9289","e02807aa-7538-46d5-8e3a-3b04ec057ecc","1988-07-16","Andrew",78,"Szczerba","Andrew Szczerba","TE",NA,"nfl-andrew-szczerba","05da6032-e719-4daf-8e6a-95a440e448ea","c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"9292","ab1877f1-469b-4c3c-b932-6eca58757236","1992-07-29","Jack",75,"Tabb","Jack Tabb","TE",319000,"nfl-jack-tabb","05da6032-e719-4daf-8e6a-95a440e448ea","a192531d-e60c-4256-8220-f3538dd8b020"
"9302","cbbb5e04-28f2-4fcd-b050-cef112b8aa88","1991-12-23","Lorenzo",72,"Taliaferro","Lorenzo Taliaferro","RB",585146,"nfl-lorenzo-taliaferro","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"9307","3da5c938-30c4-4022-afff-7bc3dc40cdc4","1985-03-15","Jacob",75,"Tamme","Jacob Tamme","TE",1000000,"nfl-jacob-tamme","05da6032-e719-4daf-8e6a-95a440e448ea","c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"9311","9a2df61c-f01d-4d63-8d84-a09222387aa6","1988-07-27","Ryan",76,"Tannehill","Ryan Tannehill","QB",4873364,"nfl-ryan-tannehill","bca0ee16-51ba-4a18-9b2b-57412b101677","49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"9316","5da0ea7a-cce3-43be-aefc-a307db54fce0","1987-11-11","Alex",76,"Tanney","Alex Tanney","QB",0,"nfl-alex-tanney","bca0ee16-51ba-4a18-9b2b-57412b101677","a8004516-b1d9-44df-b6ba-d5e4b7d9d1d7"
"9332","0fe005a1-3155-478e-bb33-616c279b2a5c","1987-10-05","Brandon",73,"Tate","Brandon Tate","WR",665000,"nfl-brandon-tate","4934c69f-7843-4bab-97e8-8dc941a2a226","50990622-f5d7-4597-b9b3-c73c9be32af2"
"9333","2a5b8719-5159-401f-b5ad-94f54b85de91","1988-08-02","Golden",70,"Tate","Golden Tate","WR",3096250,"nfl-golden-tate","4934c69f-7843-4bab-97e8-8dc941a2a226","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"9352","8c50a199-aef5-4713-a710-fe722dc1915e","1979-09-22","Chester",71,"Taylor","Chester Taylor","RB",NA,"nfl-chester-taylor","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"9354","1d81a701-fb23-4f6a-abfe-06f2ec1ae547","1979-04-25","Chris",70,"Taylor","Chris Taylor","RB",NA,"nfl-chris-taylor","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","545d6178-62b4-4e6e-a118-60e4f66d257d"
"9367","fde8fb0e-a500-4875-a97c-915474631cd5","1992-02-18","Jordan",77,"Taylor","Jordan Taylor","WR",0,"nfl-jordan-taylor","4934c69f-7843-4bab-97e8-8dc941a2a226","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"9368","bf0cd207-92fa-4f87-9dc5-10b73c3f4946","1993-09-28","Kelvin",70,"Taylor","Kelvin Taylor","RB",NA,"nfl-kelvin-taylor","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"9382","dc151cd7-3d31-429f-b979-671a106f70ef","1991-06-09","Stepfan",69,"Taylor","Stepfan Taylor","RB",635125,"nfl-stepfan-taylor","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"9387","1b58dfe9-ab5e-4841-bd81-627b282a717b","1994-04-30","Trent",68,"Taylor","Trent Taylor","WR",NA,"nfl-trent-taylor",NA,"62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"9388","c55729b7-525f-4248-9e1f-c8e92f9960d0","1989-08-03","Tyrod",73,"Taylor","Tyrod Taylor","QB",883333,"nfl-tyrod-taylor","bca0ee16-51ba-4a18-9b2b-57412b101677","50990622-f5d7-4597-b9b3-c73c9be32af2"
"9394","2f4d5a91-8aca-4857-855a-dd380363bd68","1992-05-16","Randall",76,"Telfer","Randall Telfer","TE",423090,"nfl-randall-telfer","05da6032-e719-4daf-8e6a-95a440e448ea","ecf6a705-7a54-4f36-9dcd-09a0c53e733b"
"9424","4195f9f9-345e-4d94-805a-cd0cbf4cc0d3","1990-08-22","Adam",74,"Thielen","Adam Thielen","WR",510000,"nfl-adam-thielen","4934c69f-7843-4bab-97e8-8dc941a2a226","273bc0eb-8984-4474-bbc8-5cce491aa662"
"9427","9251bef7-6d34-459d-9cd0-7ef3920f3dce","1984-04-14","Tyler",73,"Thigpen","Tyler Thigpen","QB",NA,"nfl-tyler-thigpen","bca0ee16-51ba-4a18-9b2b-57412b101677","50990622-f5d7-4597-b9b3-c73c9be32af2"
"9439","3994775f-5e6e-4e1c-8da8-7543fb6eadda","1987-10-29","Daniel",73,"Thomas","Daniel Thomas","RB",0,"nfl-daniel-thomas","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"9440","d44c8d76-a799-4282-b8df-909f0aaf82aa","1983-07-05","David",75,"Thomas","David Thomas","TE",NA,"nfl-david-thomas","05da6032-e719-4daf-8e6a-95a440e448ea","a192531d-e60c-4256-8220-f3538dd8b020"
"9441","1b5cc34f-25f8-4474-b888-e9be81d2e3ed","1993-01-05","De'Anthony",68,"Thomas","De'Anthony Thomas","WR",623027,"nfl-de-anthony-thomas","4934c69f-7843-4bab-97e8-8dc941a2a226","3a857729-4c8c-4dde-9cad-359cab5990de"
"9442","993099fc-490f-4f04-9dad-55a8335dbb77","1987-12-25","Demaryius",75,"Thomas","Demaryius Thomas","WR",13200000,"nfl-demaryius-thomas","4934c69f-7843-4bab-97e8-8dc941a2a226","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"9454","a827594c-4f27-4fc1-9f13-889fd5bd2798","1995-11-06","Jahad",70,"Thomas","Jahad Thomas","RB",NA,"nfl-jahad-thomas",NA,"d61f132b-29f6-4140-847b-efb50ea9ccba"
"9466","3ce6aaa9-144b-4e0d-bf62-835d83090c4e","1988-06-27","Julius",77,"Thomas","Julius Thomas","TE",10300000,"nfl-julius-thomas","05da6032-e719-4daf-8e6a-95a440e448ea","49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"9468","7db48601-4abc-41d0-8dbe-24b04c43352a","1994-03-15","Justin",71,"Thomas","Justin Thomas","WR",NA,"nfl-justin-thomas",NA,"a192531d-e60c-4256-8220-f3538dd8b020"
"9475","8564c12f-fcf0-4c96-9b35-6d090f80917e","1991-07-01","Logan",78,"Thomas","Logan Thomas","QB",0,"nfl-logan-thomas","bca0ee16-51ba-4a18-9b2b-57412b101677","50990622-f5d7-4597-b9b3-c73c9be32af2"
"9479","f1267008-20b7-45ae-a2da-3407a1678ce2","1994-08-16","Michael",75,"Thomas","Michael Thomas","WR",NA,"michael-thomas","4934c69f-7843-4bab-97e8-8dc941a2a226","a192531d-e60c-4256-8220-f3538dd8b020"
"9480","86f35d0f-ffdc-4373-b944-a9ce9b3feead",NA,"Michael",73,"Thomas","Michael Thomas","WR",NA,"nfl-michael-thomas-2677241a-5f5f-4ea2-998c-f70bf80a3858","4934c69f-7843-4bab-97e8-8dc941a2a226","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"9483","1574483a-260c-4255-8de1-09564d3b3a1d","1994-08-16","Mike",73,"Thomas","Mike Thomas","WR",NA,"nfl-mike-thomas","4934c69f-7843-4bab-97e8-8dc941a2a226","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"9484","ecb883fb-ef71-4f52-8aae-0e8a773e299d","1994-09-18","Noel",73,"Thomas","Noel Thomas","WR",NA,"nfl-noel-thomas",NA,"82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"9488","9c91a66c-8216-4409-83ac-6210e013df2c","1984-12-18","Pierre",71,"Thomas","Pierre Thomas","RB",745000,"nfl-pierre-thomas","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","a192531d-e60c-4256-8220-f3538dd8b020"
"9505","8fdba474-8ae3-49a0-87f0-26c34a14dd1b","1988-07-29","Kenbrell",72,"Thompkins","Kenbrell Thompkins","WR",0,"nfl-kenbrell-thompkins","4934c69f-7843-4bab-97e8-8dc941a2a226","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"9512","947059a1-f4de-4def-aef0-4db8d2875839","1990-10-20","Chris",68,"Thompson","Chris Thompson","RB",585000,"nfl-chris-thompson","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","1c4f553a-bde3-4229-8565-9c40401a9956"
"9516","972b4989-3811-49a0-a56e-9ad1622f0caa","1989-02-14","Deonte",72,"Thompson","Deonte Thompson","WR",570000,"nfl-deonte-thompson","4934c69f-7843-4bab-97e8-8dc941a2a226","009ff336-845b-411b-8ee5-9b3089e99398"
"9519","693c8653-d133-4ada-8265-5d84305333b8","1991-10-25","Dylan",75,"Thompson","Dylan Thompson","QB",112200,"nfl-dylan-thompson","bca0ee16-51ba-4a18-9b2b-57412b101677","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"9525","bf2fcd5c-cbf8-4783-afea-3a0ecb49168d","1989-07-12","Jordan",76,"Thompson","Jordan Thompson","TE",318000,"nfl-jordan-thompson","05da6032-e719-4daf-8e6a-95a440e448ea","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"9526","9f85451a-772d-4881-a84d-a48e3562ae61","1992-05-13","Juwan",71,"Thompson","Juwan Thompson","RB",511166,"nfl-juwan-thompson","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
